pokemonId,pokemonName,koreanName,level,move,koreanMove,method,versionGroup,source
198,murkrow,니로우,25,assurance,,level-up,heartgold-soulsilver,pokeapi
198,murkrow,니로우,31,taunt,,level-up,heartgold-soulsilver,pokeapi
198,murkrow,니로우,35,feint-attack,,level-up,heartgold-soulsilver,pokeapi
198,murkrow,니로우,41,mean-look,,level-up,heartgold-soulsilver,pokeapi
198,murkrow,니로우,45,sucker-punch,기습,level-up,heartgold-soulsilver,pokeapi
199,slowking,야도킹,1,curse,,level-up,heartgold-soulsilver,pokeapi
199,slowking,야도킹,1,hidden-power,,level-up,heartgold-soulsilver,pokeapi
199,slowking,야도킹,1,power-gem,,level-up,heartgold-soulsilver,pokeapi
199,slowking,야도킹,1,tackle,,level-up,heartgold-soulsilver,pokeapi
199,slowking,야도킹,1,yawn,,level-up,heartgold-soulsilver,pokeapi
199,slowking,야도킹,6,growl,,level-up,heartgold-soulsilver,pokeapi
199,slowking,야도킹,11,water-gun,,level-up,heartgold-soulsilver,pokeapi
199,slowking,야도킹,15,confusion,염동력,level-up,heartgold-soulsilver,pokeapi
199,slowking,야도킹,20,disable,,level-up,heartgold-soulsilver,pokeapi
199,slowking,야도킹,25,headbutt,,level-up,heartgold-soulsilver,pokeapi
199,slowking,야도킹,29,water-pulse,물의파동,level-up,heartgold-soulsilver,pokeapi
199,slowking,야도킹,34,zen-headbutt,,level-up,heartgold-soulsilver,pokeapi
199,slowking,야도킹,39,nasty-plot,나쁜음모,level-up,heartgold-soulsilver,pokeapi
199,slowking,야도킹,43,swagger,,level-up,heartgold-soulsilver,pokeapi
199,slowking,야도킹,48,psychic,사이코키네시스,level-up,heartgold-soulsilver,pokeapi
199,slowking,야도킹,53,trump-card,,level-up,heartgold-soulsilver,pokeapi
199,slowking,야도킹,57,psych-up,,level-up,heartgold-soulsilver,pokeapi
200,misdreavus,무우마,1,growl,,level-up,heartgold-soulsilver,pokeapi
200,misdreavus,무우마,1,psywave,,level-up,heartgold-soulsilver,pokeapi
200,misdreavus,무우마,5,spite,,level-up,heartgold-soulsilver,pokeapi
200,misdreavus,무우마,10,astonish,놀래키기,level-up,heartgold-soulsilver,pokeapi
200,misdreavus,무우마,14,confuse-ray,,level-up,heartgold-soulsilver,pokeapi
200,misdreavus,무우마,19,mean-look,,level-up,heartgold-soulsilver,pokeapi
200,misdreavus,무우마,23,psybeam,,level-up,heartgold-soulsilver,pokeapi
200,misdreavus,무우마,28,pain-split,,level-up,heartgold-soulsilver,pokeapi
200,misdreavus,무우마,32,payback,,level-up,heartgold-soulsilver,pokeapi
200,misdreavus,무우마,37,shadow-ball,섀도볼,level-up,heartgold-soulsilver,pokeapi
200,misdreavus,무우마,41,perish-song,멸망의노래,level-up,heartgold-soulsilver,pokeapi
200,misdreavus,무우마,46,grudge,,level-up,heartgold-soulsilver,pokeapi
200,misdreavus,무우마,50,power-gem,,level-up,heartgold-soulsilver,pokeapi
201,unown,안농,1,hidden-power,,level-up,heartgold-soulsilver,pokeapi
202,wobbuffet,마자용,1,counter,,level-up,heartgold-soulsilver,pokeapi
202,wobbuffet,마자용,1,destiny-bond,,level-up,heartgold-soulsilver,pokeapi
202,wobbuffet,마자용,1,mirror-coat,,level-up,heartgold-soulsilver,pokeapi
202,wobbuffet,마자용,1,safeguard,,level-up,heartgold-soulsilver,pokeapi
203,girafarig,키링키,1,astonish,놀래키기,level-up,heartgold-soulsilver,pokeapi
203,girafarig,키링키,1,confusion,염동력,level-up,heartgold-soulsilver,pokeapi
203,girafarig,키링키,1,growl,,level-up,heartgold-soulsilver,pokeapi
203,girafarig,키링키,1,guard-swap,,level-up,heartgold-soulsilver,pokeapi
203,girafarig,키링키,1,power-swap,,level-up,heartgold-soulsilver,pokeapi
203,girafarig,키링키,1,tackle,,level-up,heartgold-soulsilver,pokeapi
203,girafarig,키링키,5,odor-sleuth,,level-up,heartgold-soulsilver,pokeapi
203,girafarig,키링키,10,stomp,,level-up,heartgold-soulsilver,pokeapi
203,girafarig,키링키,14,agility,고속이동,level-up,heartgold-soulsilver,pokeapi
203,girafarig,키링키,19,psybeam,,level-up,heartgold-soulsilver,pokeapi
203,girafarig,키링키,23,baton-pass,,level-up,heartgold-soulsilver,pokeapi
203,girafarig,키링키,28,assurance,,level-up,heartgold-soulsilver,pokeapi
203,girafarig,키링키,32,double-hit,,level-up,heartgold-soulsilver,pokeapi
203,girafarig,키링키,37,psychic,사이코키네시스,level-up,heartgold-soulsilver,pokeapi
203,girafarig,키링키,41,zen-headbutt,,level-up,heartgold-soulsilver,pokeapi
203,girafarig,키링키,46,crunch,깨물어부수기,level-up,heartgold-soulsilver,pokeapi
204,pineco,피콘,1,protect,,level-up,heartgold-soulsilver,pokeapi
204,pineco,피콘,1,tackle,,level-up,heartgold-soulsilver,pokeapi
204,pineco,피콘,6,self-destruct,,level-up,heartgold-soulsilver,pokeapi
204,pineco,피콘,9,bug-bite,벌레먹음,level-up,heartgold-soulsilver,pokeapi
204,pineco,피콘,12,take-down,,level-up,heartgold-soulsilver,pokeapi
204,pineco,피콘,17,rapid-spin,,level-up,heartgold-soulsilver,pokeapi
204,pineco,피콘,20,bide,,level-up,heartgold-soulsilver,pokeapi
204,pineco,피콘,23,natural-gift,,level-up,heartgold-soulsilver,pokeapi
204,pineco,피콘,28,spikes,,level-up,heartgold-soulsilver,pokeapi
204,pineco,피콘,31,payback,,level-up,heartgold-soulsilver,pokeapi
204,pineco,피콘,34,explosion,대폭발,level-up,heartgold-soulsilver,pokeapi
204,pineco,피콘,39,iron-defense,철벽,level-up,heartgold-soulsilver,pokeapi
204,pineco,피콘,42,gyro-ball,,level-up,heartgold-soulsilver,pokeapi
204,pineco,피콘,45,double-edge,이판사판태클,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,1,bug-bite,벌레먹음,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,1,protect,,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,1,self-destruct,,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,1,tackle,,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,1,toxic-spikes,,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,6,self-destruct,,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,9,bug-bite,벌레먹음,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,12,take-down,,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,17,rapid-spin,,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,20,bide,,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,23,natural-gift,,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,28,spikes,,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,31,mirror-shot,,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,33,payback,,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,38,explosion,대폭발,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,45,iron-defense,철벽,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,50,gyro-ball,,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,55,double-edge,이판사판태클,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,62,magnet-rise,,level-up,heartgold-soulsilver,pokeapi
205,forretress,쏘콘,67,zap-cannon,,level-up,heartgold-soulsilver,pokeapi
206,dunsparce,노고치,1,rage,,level-up,heartgold-soulsilver,pokeapi
206,dunsparce,노고치,5,defense-curl,,level-up,heartgold-soulsilver,pokeapi
206,dunsparce,노고치,9,yawn,,level-up,heartgold-soulsilver,pokeapi
206,dunsparce,노고치,13,glare,,level-up,heartgold-soulsilver,pokeapi
206,dunsparce,노고치,17,rollout,,level-up,heartgold-soulsilver,pokeapi
206,dunsparce,노고치,21,spite,,level-up,heartgold-soulsilver,pokeapi
206,dunsparce,노고치,25,pursuit,따라가때리기,level-up,heartgold-soulsilver,pokeapi
206,dunsparce,노고치,29,screech,싫은소리,level-up,heartgold-soulsilver,pokeapi
206,dunsparce,노고치,33,roost,,level-up,heartgold-soulsilver,pokeapi
206,dunsparce,노고치,37,take-down,,level-up,heartgold-soulsilver,pokeapi
206,dunsparce,노고치,41,ancient-power,,level-up,heartgold-soulsilver,pokeapi
206,dunsparce,노고치,45,dig,구멍파기,level-up,heartgold-soulsilver,pokeapi
206,dunsparce,노고치,49,endeavor,,level-up,heartgold-soulsilver,pokeapi
206,dunsparce,노고치,53,flail,,level-up,heartgold-soulsilver,pokeapi
207,gligar,글라이거,1,poison-sting,독침,level-up,heartgold-soulsilver,pokeapi
207,gligar,글라이거,5,sand-attack,,level-up,heartgold-soulsilver,pokeapi
207,gligar,글라이거,9,harden,방어태세,level-up,heartgold-soulsilver,pokeapi
207,gligar,글라이거,12,knock-off,,level-up,heartgold-soulsilver,pokeapi
207,gligar,글라이거,16,quick-attack,전광석화,level-up,heartgold-soulsilver,pokeapi
207,gligar,글라이거,20,fury-cutter,연속자르기,level-up,heartgold-soulsilver,pokeapi
207,gligar,글라이거,23,feint-attack,,level-up,heartgold-soulsilver,pokeapi
207,gligar,글라이거,27,screech,싫은소리,level-up,heartgold-soulsilver,pokeapi
207,gligar,글라이거,31,slash,베어가르기,level-up,heartgold-soulsilver,pokeapi
207,gligar,글라이거,34,swords-dance,칼춤,level-up,heartgold-soulsilver,pokeapi
207,gligar,글라이거,38,u-turn,,level-up,heartgold-soulsilver,pokeapi
207,gligar,글라이거,42,x-scissor,시저크로스,level-up,heartgold-soulsilver,pokeapi
207,gligar,글라이거,45,guillotine,,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,1,bind,,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,1,fire-fang,,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,1,harden,방어태세,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,1,ice-fang,,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,1,mud-sport,,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,1,tackle,,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,1,thunder-fang,,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,6,screech,싫은소리,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,9,rock-throw,,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,14,rage,,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,17,rock-tomb,암석봉인,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,22,sandstorm,,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,25,slam,,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,30,rock-polish,,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,33,dragon-breath,용의숨결,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,38,curse,,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,41,iron-tail,아이언테일,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,46,crunch,깨물어부수기,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,49,double-edge,이판사판태클,level-up,heartgold-soulsilver,pokeapi
208,steelix,강철톤,54,stone-edge,스톤샤워,level-up,heartgold-soulsilver,pokeapi
209,snubbull,블루,1,charm,애교부리기,level-up,heartgold-soulsilver,pokeapi
209,snubbull,블루,1,fire-fang,,level-up,heartgold-soulsilver,pokeapi
209,snubbull,블루,1,ice-fang,,level-up,heartgold-soulsilver,pokeapi
209,snubbull,블루,1,scary-face,겁나는얼굴,level-up,heartgold-soulsilver,pokeapi
209,snubbull,블루,1,tackle,,level-up,heartgold-soulsilver,pokeapi
209,snubbull,블루,1,tail-whip,꼬리흔들기,level-up,heartgold-soulsilver,pokeapi
209,snubbull,블루,1,thunder-fang,,level-up,heartgold-soulsilver,pokeapi
209,snubbull,블루,7,bite,물기,level-up,heartgold-soulsilver,pokeapi
209,snubbull,블루,13,lick,핥기,level-up,heartgold-soulsilver,pokeapi
209,snubbull,블루,19,headbutt,,level-up,heartgold-soulsilver,pokeapi
209,snubbull,블루,25,roar,,level-up,heartgold-soulsilver,pokeapi
209,snubbull,블루,31,rage,,level-up,heartgold-soulsilver,pokeapi
209,snubbull,블루,37,take-down,,level-up,heartgold-soulsilver,pokeapi
209,snubbull,블루,43,payback,,level-up,heartgold-soulsilver,pokeapi
209,snubbull,블루,49,crunch,깨물어부수기,level-up,heartgold-soulsilver,pokeapi
210,granbull,그랑블루,1,charm,애교부리기,level-up,heartgold-soulsilver,pokeapi
210,granbull,그랑블루,1,fire-fang,,level-up,heartgold-soulsilver,pokeapi
210,granbull,그랑블루,1,ice-fang,,level-up,heartgold-soulsilver,pokeapi
210,granbull,그랑블루,1,scary-face,겁나는얼굴,level-up,heartgold-soulsilver,pokeapi
210,granbull,그랑블루,1,tackle,,level-up,heartgold-soulsilver,pokeapi
210,granbull,그랑블루,1,tail-whip,꼬리흔들기,level-up,heartgold-soulsilver,pokeapi
210,granbull,그랑블루,1,thunder-fang,,level-up,heartgold-soulsilver,pokeapi
210,granbull,그랑블루,7,bite,물기,level-up,heartgold-soulsilver,pokeapi
210,granbull,그랑블루,13,lick,핥기,level-up,heartgold-soulsilver,pokeapi
210,granbull,그랑블루,19,headbutt,,level-up,heartgold-soulsilver,pokeapi
210,granbull,그랑블루,27,roar,,level-up,heartgold-soulsilver,pokeapi
210,granbull,그랑블루,35,rage,,level-up,heartgold-soulsilver,pokeapi
210,granbull,그랑블루,43,take-down,,level-up,heartgold-soulsilver,pokeapi
210,granbull,그랑블루,51,payback,,level-up,heartgold-soulsilver,pokeapi
210,granbull,그랑블루,59,crunch,깨물어부수기,level-up,heartgold-soulsilver,pokeapi
211,qwilfish,침바루,1,poison-sting,독침,level-up,heartgold-soulsilver,pokeapi
211,qwilfish,침바루,1,spikes,,level-up,heartgold-soulsilver,pokeapi
211,qwilfish,침바루,1,tackle,,level-up,heartgold-soulsilver,pokeapi
211,qwilfish,침바루,9,harden,방어태세,level-up,heartgold-soulsilver,pokeapi
211,qwilfish,침바루,9,minimize,,level-up,heartgold-soulsilver,pokeapi
211,qwilfish,침바루,13,water-gun,,level-up,heartgold-soulsilver,pokeapi
211,qwilfish,침바루,17,rollout,,level-up,heartgold-soulsilver,pokeapi
211,qwilfish,침바루,21,toxic-spikes,,level-up,heartgold-soulsilver,pokeapi
211,qwilfish,침바루,25,spit-up,,level-up,heartgold-soulsilver,pokeapi
211,qwilfish,침바루,25,stockpile,,level-up,heartgold-soulsilver,pokeapi
211,qwilfish,침바루,29,revenge,,level-up,heartgold-soulsilver,pokeapi
211,qwilfish,침바루,33,brine,,level-up,heartgold-soulsilver,pokeapi
211,qwilfish,침바루,37,pin-missile,바늘미사일,level-up,heartgold-soulsilver,pokeapi
211,qwilfish,침바루,41,take-down,,level-up,heartgold-soulsilver,pokeapi
211,qwilfish,침바루,45,aqua-tail,아쿠아테일,level-up,heartgold-soulsilver,pokeapi
211,qwilfish,침바루,49,poison-jab,독찌르기,level-up,heartgold-soulsilver,pokeapi
211,qwilfish,침바루,53,destiny-bond,,level-up,heartgold-soulsilver,pokeapi
211,qwilfish,침바루,57,hydro-pump,하이드로펌프,level-up,heartgold-soulsilver,pokeapi
212,scizor,핫삼,1,bullet-punch,불릿펀치,level-up,heartgold-soulsilver,pokeapi
212,scizor,핫삼,1,leer,,level-up,heartgold-soulsilver,pokeapi
212,scizor,핫삼,1,quick-attack,전광석화,level-up,heartgold-soulsilver,pokeapi
212,scizor,핫삼,5,focus-energy,,level-up,heartgold-soulsilver,pokeapi
212,scizor,핫삼,9,pursuit,따라가때리기,level-up,heartgold-soulsilver,pokeapi
212,scizor,핫삼,13,false-swipe,,level-up,heartgold-soulsilver,pokeapi
212,scizor,핫삼,17,agility,고속이동,level-up,heartgold-soulsilver,pokeapi
212,scizor,핫삼,21,metal-claw,메탈클로,level-up,heartgold-soulsilver,pokeapi
212,scizor,핫삼,25,fury-cutter,연속자르기,level-up,heartgold-soulsilver,pokeapi
212,scizor,핫삼,29,slash,베어가르기,level-up,heartgold-soulsilver,pokeapi
212,scizor,핫삼,33,razor-wind,,level-up,heartgold-soulsilver,pokeapi
212,scizor,핫삼,37,iron-defense,철벽,level-up,heartgold-soulsilver,pokeapi
212,scizor,핫삼,41,x-scissor,시저크로스,level-up,heartgold-soulsilver,pokeapi
212,scizor,핫삼,45,night-slash,깜짝베기,level-up,heartgold-soulsilver,pokeapi
212,scizor,핫삼,49,double-hit,,level-up,heartgold-soulsilver,pokeapi
212,scizor,핫삼,53,iron-head,아이언헤드,level-up,heartgold-soulsilver,pokeapi
212,scizor,핫삼,57,swords-dance,칼춤,level-up,heartgold-soulsilver,pokeapi
212,scizor,핫삼,61,feint,,level-up,heartgold-soulsilver,pokeapi
213,shuckle,단단지,1,bide,,level-up,heartgold-soulsilver,pokeapi
213,shuckle,단단지,1,constrict,,level-up,heartgold-soulsilver,pokeapi
213,shuckle,단단지,1,withdraw,,level-up,heartgold-soulsilver,pokeapi
213,shuckle,단단지,9,encore,,level-up,heartgold-soulsilver,pokeapi
213,shuckle,단단지,14,safeguard,,level-up,heartgold-soulsilver,pokeapi
213,shuckle,단단지,22,wrap,,level-up,heartgold-soulsilver,pokeapi
213,shuckle,단단지,27,rest,잠자기,level-up,heartgold-soulsilver,pokeapi
213,shuckle,단단지,35,gastro-acid,,level-up,heartgold-soulsilver,pokeapi
213,shuckle,단단지,40,bug-bite,벌레먹음,level-up,heartgold-soulsilver,pokeapi
213,shuckle,단단지,48,power-trick,,level-up,heartgold-soulsilver,pokeapi
214,heracross,헤라크로스,1,endure,,level-up,heartgold-soulsilver,pokeapi
214,heracross,헤라크로스,1,horn-attack,,level-up,heartgold-soulsilver,pokeapi
214,heracross,헤라크로스,1,leer,,level-up,heartgold-soulsilver,pokeapi
214,heracross,헤라크로스,1,night-slash,깜짝베기,level-up,heartgold-soulsilver,pokeapi
214,heracross,헤라크로스,1,tackle,,level-up,heartgold-soulsilver,pokeapi
214,heracross,헤라크로스,7,fury-attack,,level-up,heartgold-soulsilver,pokeapi
214,heracross,헤라크로스,13,aerial-ace,제비반환,level-up,heartgold-soulsilver,pokeapi
214,heracross,헤라크로스,19,brick-break,깨트리기,level-up,heartgold-soulsilver,pokeapi
214,heracross,헤라크로스,25,counter,,level-up,heartgold-soulsilver,pokeapi
214,heracross,헤라크로스,31,take-down,,level-up,heartgold-soulsilver,pokeapi
214,heracross,헤라크로스,37,close-combat,인파이트,level-up,heartgold-soulsilver,pokeapi
214,heracross,헤라크로스,43,reversal,,level-up,heartgold-soulsilver,pokeapi
214,heracross,헤라크로스,49,feint,,level-up,heartgold-soulsilver,pokeapi
214,heracross,헤라크로스,55,megahorn,,level-up,heartgold-soulsilver,pokeapi
215,sneasel,포푸니,1,leer,,level-up,heartgold-soulsilver,pokeapi
215,sneasel,포푸니,1,scratch,,level-up,heartgold-soulsilver,pokeapi
215,sneasel,포푸니,1,taunt,,level-up,heartgold-soulsilver,pokeapi
215,sneasel,포푸니,8,quick-attack,전광석화,level-up,heartgold-soulsilver,pokeapi
215,sneasel,포푸니,10,screech,싫은소리,level-up,heartgold-soulsilver,pokeapi
215,sneasel,포푸니,14,feint-attack,,level-up,heartgold-soulsilver,pokeapi
215,sneasel,포푸니,21,fury-swipes,,level-up,heartgold-soulsilver,pokeapi
215,sneasel,포푸니,24,agility,고속이동,level-up,heartgold-soulsilver,pokeapi
215,sneasel,포푸니,28,icy-wind,,level-up,heartgold-soulsilver,pokeapi
215,sneasel,포푸니,35,slash,베어가르기,level-up,heartgold-soulsilver,pokeapi
215,sneasel,포푸니,38,beat-up,,level-up,heartgold-soulsilver,pokeapi
215,sneasel,포푸니,42,metal-claw,메탈클로,level-up,heartgold-soulsilver,pokeapi
215,sneasel,포푸니,49,ice-shard,얼음뭉치,level-up,heartgold-soulsilver,pokeapi
216,teddiursa,깜지곰,1,covet,,level-up,heartgold-soulsilver,pokeapi
216,teddiursa,깜지곰,1,fake-tears,,level-up,heartgold-soulsilver,pokeapi
216,teddiursa,깜지곰,1,leer,,level-up,heartgold-soulsilver,pokeapi
216,teddiursa,깜지곰,1,lick,핥기,level-up,heartgold-soulsilver,pokeapi
216,teddiursa,깜지곰,1,scratch,,level-up,heartgold-soulsilver,pokeapi
216,teddiursa,깜지곰,8,fury-swipes,,level-up,heartgold-soulsilver,pokeapi
216,teddiursa,깜지곰,15,feint-attack,,level-up,heartgold-soulsilver,pokeapi
216,teddiursa,깜지곰,22,sweet-scent,,level-up,heartgold-soulsilver,pokeapi
216,teddiursa,깜지곰,29,slash,베어가르기,level-up,heartgold-soulsilver,pokeapi
216,teddiursa,깜지곰,36,charm,애교부리기,level-up,heartgold-soulsilver,pokeapi
216,teddiursa,깜지곰,43,rest,잠자기,level-up,heartgold-soulsilver,pokeapi
216,teddiursa,깜지곰,43,snore,,level-up,heartgold-soulsilver,pokeapi
216,teddiursa,깜지곰,50,thrash,,level-up,heartgold-soulsilver,pokeapi
216,teddiursa,깜지곰,57,fling,,level-up,heartgold-soulsilver,pokeapi
217,ursaring,링곰,1,covet,,level-up,heartgold-soulsilver,pokeapi
217,ursaring,링곰,1,fake-tears,,level-up,heartgold-soulsilver,pokeapi
217,ursaring,링곰,1,leer,,level-up,heartgold-soulsilver,pokeapi
217,ursaring,링곰,1,lick,핥기,level-up,heartgold-soulsilver,pokeapi
217,ursaring,링곰,1,scratch,,level-up,heartgold-soulsilver,pokeapi
217,ursaring,링곰,8,fury-swipes,,level-up,heartgold-soulsilver,pokeapi
217,ursaring,링곰,15,feint-attack,,level-up,heartgold-soulsilver,pokeapi
217,ursaring,링곰,22,sweet-scent,,level-up,heartgold-soulsilver,pokeapi
217,ursaring,링곰,29,slash,베어가르기,level-up,heartgold-soulsilver,pokeapi
217,ursaring,링곰,38,scary-face,겁나는얼굴,level-up,heartgold-soulsilver,pokeapi
217,ursaring,링곰,47,rest,잠자기,level-up,heartgold-soulsilver,pokeapi
217,ursaring,링곰,49,snore,,level-up,heartgold-soulsilver,pokeapi
217,ursaring,링곰,58,thrash,,level-up,heartgold-soulsilver,pokeapi
217,ursaring,링곰,67,hammer-arm,,level-up,heartgold-soulsilver,pokeapi
218,slugma,마그마그,1,smog,,level-up,heartgold-soulsilver,pokeapi
218,slugma,마그마그,1,yawn,,level-up,heartgold-soulsilver,pokeapi
218,slugma,마그마그,8,ember,작은불꽃,level-up,heartgold-soulsilver,pokeapi
218,slugma,마그마그,11,rock-throw,,level-up,heartgold-soulsilver,pokeapi
218,slugma,마그마그,16,harden,방어태세,level-up,heartgold-soulsilver,pokeapi
218,slugma,마그마그,23,recover,HP회복,level-up,heartgold-soulsilver,pokeapi
218,slugma,마그마그,26,ancient-power,,level-up,heartgold-soulsilver,pokeapi
218,slugma,마그마그,31,amnesia,,level-up,heartgold-soulsilver,pokeapi
218,slugma,마그마그,38,lava-plume,,level-up,heartgold-soulsilver,pokeapi
218,slugma,마그마그,41,rock-slide,록슬라이드,level-up,heartgold-soulsilver,pokeapi
218,slugma,마그마그,46,body-slam,누르기,level-up,heartgold-soulsilver,pokeapi
218,slugma,마그마그,53,flamethrower,화염방사,level-up,heartgold-soulsilver,pokeapi
218,slugma,마그마그,56,earth-power,,level-up,heartgold-soulsilver,pokeapi
219,magcargo,마그카르고,1,ember,작은불꽃,level-up,heartgold-soulsilver,pokeapi
219,magcargo,마그카르고,1,rock-throw,,level-up,heartgold-soulsilver,pokeapi
219,magcargo,마그카르고,1,smog,,level-up,heartgold-soulsilver,pokeapi
219,magcargo,마그카르고,1,yawn,,level-up,heartgold-soulsilver,pokeapi
219,magcargo,마그카르고,8,ember,작은불꽃,level-up,heartgold-soulsilver,pokeapi
219,magcargo,마그카르고,11,rock-throw,,level-up,heartgold-soulsilver,pokeapi
219,magcargo,마그카르고,16,harden,방어태세,level-up,heartgold-soulsilver,pokeapi
219,magcargo,마그카르고,23,recover,HP회복,level-up,heartgold-soulsilver,pokeapi
219,magcargo,마그카르고,26,ancient-power,,level-up,heartgold-soulsilver,pokeapi
219,magcargo,마그카르고,31,amnesia,,level-up,heartgold-soulsilver,pokeapi
219,magcargo,마그카르고,40,lava-plume,,level-up,heartgold-soulsilver,pokeapi
219,magcargo,마그카르고,45,rock-slide,록슬라이드,level-up,heartgold-soulsilver,pokeapi
219,magcargo,마그카르고,52,body-slam,누르기,level-up,heartgold-soulsilver,pokeapi
219,magcargo,마그카르고,61,flamethrower,화염방사,level-up,heartgold-soulsilver,pokeapi
219,magcargo,마그카르고,66,earth-power,,level-up,heartgold-soulsilver,pokeapi
220,swinub,꾸꾸리,1,odor-sleuth,,level-up,heartgold-soulsilver,pokeapi
220,swinub,꾸꾸리,1,tackle,,level-up,heartgold-soulsilver,pokeapi
220,swinub,꾸꾸리,4,mud-sport,,level-up,heartgold-soulsilver,pokeapi
220,swinub,꾸꾸리,8,powder-snow,눈싸라기,level-up,heartgold-soulsilver,pokeapi
220,swinub,꾸꾸리,13,mud-slap,진흙뿌리기,level-up,heartgold-soulsilver,pokeapi
220,swinub,꾸꾸리,16,endure,,level-up,heartgold-soulsilver,pokeapi
220,swinub,꾸꾸리,20,mud-bomb,진흙폭탄,level-up,heartgold-soulsilver,pokeapi
220,swinub,꾸꾸리,25,icy-wind,,level-up,heartgold-soulsilver,pokeapi
220,swinub,꾸꾸리,28,ice-shard,얼음뭉치,level-up,heartgold-soulsilver,pokeapi
220,swinub,꾸꾸리,32,take-down,,level-up,heartgold-soulsilver,pokeapi
220,swinub,꾸꾸리,37,earthquake,지진,level-up,heartgold-soulsilver,pokeapi
220,swinub,꾸꾸리,40,mist,,level-up,heartgold-soulsilver,pokeapi
220,swinub,꾸꾸리,44,blizzard,,level-up,heartgold-soulsilver,pokeapi
220,swinub,꾸꾸리,49,amnesia,,level-up,heartgold-soulsilver,pokeapi
221,piloswine,메꾸리,1,ancient-power,,level-up,heartgold-soulsilver,pokeapi
221,piloswine,메꾸리,1,mud-sport,,level-up,heartgold-soulsilver,pokeapi
221,piloswine,메꾸리,1,odor-sleuth,,level-up,heartgold-soulsilver,pokeapi
221,piloswine,메꾸리,1,peck,쪼기,level-up,heartgold-soulsilver,pokeapi
221,piloswine,메꾸리,1,powder-snow,눈싸라기,level-up,heartgold-soulsilver,pokeapi
221,piloswine,메꾸리,4,mud-sport,,level-up,heartgold-soulsilver,pokeapi
221,piloswine,메꾸리,8,powder-snow,눈싸라기,level-up,heartgold-soulsilver,pokeapi
221,piloswine,메꾸리,13,mud-slap,진흙뿌리기,level-up,heartgold-soulsilver,pokeapi
221,piloswine,메꾸리,16,endure,,level-up,heartgold-soulsilver,pokeapi
221,piloswine,메꾸리,20,mud-bomb,진흙폭탄,level-up,heartgold-soulsilver,pokeapi
221,piloswine,메꾸리,25,icy-wind,,level-up,heartgold-soulsilver,pokeapi
221,piloswine,메꾸리,28,ice-fang,,level-up,heartgold-soulsilver,pokeapi
221,piloswine,메꾸리,32,take-down,,level-up,heartgold-soulsilver,pokeapi
221,piloswine,메꾸리,33,fury-attack,,level-up,heartgold-soulsilver,pokeapi
221,piloswine,메꾸리,40,earthquake,지진,level-up,heartgold-soulsilver,pokeapi
221,piloswine,메꾸리,48,mist,,level-up,heartgold-soulsilver,pokeapi
221,piloswine,메꾸리,56,blizzard,,level-up,heartgold-soulsilver,pokeapi
221,piloswine,메꾸리,65,amnesia,,level-up,heartgold-soulsilver,pokeapi
222,corsola,코산호,1,tackle,,level-up,heartgold-soulsilver,pokeapi
222,corsola,코산호,4,harden,방어태세,level-up,heartgold-soulsilver,pokeapi
